ApL1,ApL2,Ec,MaxM2,MaxM3,MaxP,MaxT,MaxV2,MaxV3,PGA,U1,U2,U3,WA1,WA2,fc,fu,fy
9.000000e+000,9.000000e+000,2.369644e+004,8.142796e+002,5.655329e+003,-9.706292e+003,2.179965e+002,1.409234e+003,-9.006345e+001,6.952000e-001,-4.827800e-004,4.101524e-002,-5.875000e-005,9.772425e+002,8.136185e+002,2.693046e+001,6.970712e+002,4.346635e+002
9.000000e+000,9.000000e+000,2.318628e+004,8.611044e+002,5.545354e+003,-1.111195e+004,1.949383e+002,1.537125e+003,-1.278478e+002,6.588000e-001,-8.969600e-004,2.420957e-002,-4.674000e-005,9.925605e+002,7.593583e+002,2.655733e+001,6.551519e+002,4.303779e+002
9.000000e+000,9.000000e+000,2.514933e+004,1.734959e+003,6.044265e+003,-1.192164e+004,4.717136e+002,-1.439455e+003,-2.412166e+002,6.588000e-001,4.192150e-003,9.524419e-002,4.754000e-004,9.556090e+002,9.031140e+002,2.982049e+001,6.843090e+002,4.346878e+002
9.000000e+000,9.000000e+000,2.502028e+004,7.626633e+002,5.268470e+003,-1.056850e+004,1.509881e+002,-1.528718e+003,-9.491298e+001,4.472000e-001,-4.587600e-004,8.127600e-004,-3.010900e-004,7.880526e+002,7.199454e+002,2.941809e+001,6.929946e+002,4.344817e+002
9.000000e+000,9.000000e+000,2.418573e+004,1.689746e+003,6.272734e+003,-1.343535e+004,4.842982e+002,1.552188e+003,-2.423382e+002,4.472000e-001,2.322960e-003,1.506968e-001,8.412400e-004,8.721740e+002,7.184940e+002,2.642647e+001,6.914793e+002,4.105751e+002
9.000000e+000,9.000000e+000,2.515142e+004,8.623078e+002,6.188082e+003,-1.159446e+004,2.985301e+002,-1.922990e+003,-1.027052e+002,4.031000e-001,1.981700e-004,4.549916e-002,1.337600e-004,7.040684e+002,1.025423e+003,2.856328e+001,7.326057e+002,4.319538e+002
9.000000e+000,9.000000e+000,2.494541e+004,9.686976e+002,5.307254e+003,-1.104528e+004,2.590703e+002,-1.638912e+003,-1.329339e+002,4.472000e-001,-2.985000e-004,4.101451e-002,8.965000e-005,1.282573e+003,7.259569e+002,2.846977e+001,7.155748e+002,4.011183e+002
9.000000e+000,9.000000e+000,2.430943e+004,8.810644e+002,5.222458e+003,-7.675870e+003,1.422181e+002,-1.538045e+003,-1.046525e+002,6.952000e-001,2.115720e-003,2.579568e-002,7.502000e-005,1.361359e+003,9.321907e+002,2.744242e+001,6.533137e+002,4.110797e+002
9.000000e+000,9.000000e+000,2.561725e+004,7.734650e+002,5.200006e+003,-7.495032e+003,1.324176e+002,1.409234e+003,-8.565714e+001,6.588000e-001,-6.928400e-004,1.268587e-002,-1.208700e-004,1.101552e+003,8.503444e+002,2.903952e+001,7.010889e+002,3.950159e+002
9.000000e+000,9.000000e+000,2.525632e+004,9.017952e+002,5.196407e+003,-1.095915e+004,1.786157e+002,1.565490e+003,-1.111054e+002,5.274000e-001,1.068480e-003,2.036864e-002,-2.295600e-004,1.101552e+003,1.016381e+003,2.877952e+001,7.489027e+002,4.347432e+002
9.000000e+000,9.000000e+000,2.423983e+004,7.551898e+002,5.340125e+003,-9.474994e+003,1.133567e+002,1.323802e+003,-8.434263e+001,4.472000e-001,1.558600e-004,1.298232e-002,-7.387200e-004,1.110309e+003,1.093334e+003,2.743328e+001,7.285241e+002,3.931584e+002
9.000000e+000,9.000000e+000,2.451049e+004,1.723803e+003,5.495618e+003,-1.159238e+004,4.387373e+002,-1.634816e+003,-2.384331e+002,6.952000e-001,7.229300e-004,4.763409e-002,5.370500e-004,1.015920e+003,8.338104e+002,2.831488e+001,6.763560e+002,4.208546e+002
9.000000e+000,9.000000e+000,2.503544e+004,8.859567e+002,5.340263e+003,-9.280546e+003,2.023791e+002,1.294411e+003,-1.101149e+002,6.952000e-001,1.969640e-003,4.432562e-002,2.441300e-004,7.741958e+002,9.033788e+002,2.866655e+001,7.129297e+002,4.047703e+002
9.000000e+000,9.000000e+000,2.460567e+004,9.805435e+002,5.308305e+003,-8.792769e+003,2.343055e+002,-1.589432e+003,-1.580169e+002,4.031000e-001,-9.887700e-004,2.596526e-002,2.528400e-004,9.889810e+002,7.429910e+002,2.983976e+001,7.069930e+002,4.228867e+002
9.000000e+000,9.000000e+000,2.419089e+004,1.571976e+003,5.593329e+003,-1.183631e+004,3.685462e+002,-1.487187e+003,-1.882548e+002,4.031000e-001,4.597580e-003,5.166120e-002,2.153800e-004,8.105687e+002,7.199454e+002,2.801939e+001,6.503796e+002,4.222006e+002
9.000000e+000,9.000000e+000,2.472503e+004,6.983337e+002,4.737377e+003,-7.154737e+003,8.449697e+001,1.724422e+003,-7.207767e+001,5.274000e-001,-3.781600e-004,2.551358e-002,-1.657200e-004,9.042810e+002,8.035765e+002,2.855449e+001,6.903707e+002,4.291253e+002
9.000000e+000,9.000000e+000,2.246321e+004,9.053561e+002,5.196344e+003,-9.225671e+003,1.673187e+002,1.663421e+003,-1.163126e+002,5.274000e-001,2.395340e-003,5.120578e-002,1.836100e-004,7.063534e+002,9.963557e+002,2.382023e+001,6.960771e+002,4.296877e+002
9.000000e+000,9.000000e+000,2.489405e+004,1.758755e+003,6.055726e+003,-1.339166e+004,4.851922e+002,1.645518e+003,-2.461214e+002,6.588000e-001,4.895160e-003,1.507647e-001,8.161900e-004,7.575833e+002,7.671546e+002,2.762371e+001,7.375777e+002,4.263968e+002
9.000000e+000,9.000000e+000,2.501571e+004,9.607380e+002,5.501762e+003,-1.171822e+004,2.323729e+002,-1.386479e+003,-1.579736e+002,4.031000e-001,2.184900e-003,2.097330e-002,-1.850300e-004,8.554243e+002,9.947768e+002,2.634295e+001,7.214826e+002,4.124810e+002
9.000000e+000,9.000000e+000,2.388215e+004,8.320949e+002,5.477617e+003,-9.722747e+003,2.206538e+002,-1.668279e+003,-9.573807e+001,6.952000e-001,4.344250e-003,9.482019e-002,2.229700e-004,1.080977e+003,1.195656e+003,2.680014e+001,7.173779e+002,4.340052e+002
9.000000e+000,9.000000e+000,2.544007e+004,7.067466e+002,5.373852e+003,-8.574519e+003,1.189524e+002,-1.476280e+003,-7.481233e+001,4.031000e-001,8.504600e-004,4.164777e-002,-1.522700e-004,8.917285e+002,1.049400e+003,2.971408e+001,7.473114e+002,4.217334e+002
9.000000e+000,9.000000e+000,2.422937e+004,7.730048e+002,5.950480e+003,-1.097243e+004,2.988995e+002,1.409234e+003,-8.611810e+001,5.274000e-001,9.071900e-004,9.421990e-002,5.987200e-004,8.934643e+002,8.917285e+002,2.767919e+001,7.004713e+002,4.193575e+002
9.000000e+000,9.000000e+000,2.501571e+004,8.275901e+002,5.124533e+003,-1.004706e+004,2.632319e+002,1.582841e+003,-1.042974e+002,4.472000e-001,1.310500e-004,3.711501e-002,1.185100e-004,1.361359e+003,8.689084e+002,2.832358e+001,7.955732e+002,4.175886e+002
9.000000e+000,9.000000e+000,2.292544e+004,1.295050e+003,5.741157e+003,-1.167869e+004,4.505139e+002,1.297740e+003,-1.742035e+002,4.472000e-001,6.426600e-004,9.265983e-002,6.166100e-004,8.606218e+002,7.057356e+002,2.435090e+001,7.311910e+002,4.124356e+002
9.000000e+000,9.000000e+000,2.503550e+004,9.683314e+002,5.415114e+003,-9.032838e+003,1.793210e+002,1.619992e+003,-1.209920e+002,6.588000e-001,4.241820e-003,4.510320e-002,4.228500e-004,8.072344e+002,9.137935e+002,2.690664e+001,6.169726e+002,4.164058e+002
9.000000e+000,9.000000e+000,2.524146e+004,1.032121e+003,5.020134e+003,-7.746583e+003,2.097194e+002,-1.905405e+003,-1.309816e+002,6.952000e-001,3.838100e-004,1.518417e-002,-7.387200e-004,1.070406e+003,8.934643e+002,2.806291e+001,7.257428e+002,4.348369e+002
9.000000e+000,9.000000e+000,2.507476e+004,9.076147e+002,5.419658e+003,-1.082900e+004,2.261448e+002,1.359431e+003,-1.348390e+002,6.952000e-001,1.942500e-004,4.048102e-002,1.060600e-004,9.772425e+002,1.070406e+003,2.877151e+001,6.833561e+002,4.287556e+002
9.000000e+000,9.000000e+000,2.315083e+004,8.493442e+002,5.178379e+003,-7.901489e+003,1.002410e+002,-1.582207e+003,-1.034438e+002,5.274000e-001,8.166900e-004,1.993047e-002,-2.083800e-004,7.146106e+002,1.048439e+003,2.588393e+001,7.705138e+002,4.192455e+002
9.000000e+000,9.000000e+000,2.556656e+004,1.569941e+003,5.434562e+003,-1.095301e+004,3.274624e+002,-1.673693e+003,-1.855618e+002,4.031000e-001,-2.704100e-004,4.391256e-002,3.953600e-004,7.035585e+002,7.056179e+002,2.850992e+001,7.239738e+002,4.311098e+002
9.000000e+000,9.000000e+000,2.449671e+004,7.074026e+002,4.848077e+003,-7.120992e+003,8.449722e+001,1.306123e+003,-7.343438e+001,6.952000e-001,-5.041600e-004,6.366400e-004,-2.079600e-004,8.695949e+002,7.193864e+002,2.704844e+001,6.906688e+002,4.135356e+002
9.000000e+000,9.000000e+000,2.346802e+004,7.262278e+002,5.463277e+003,-9.855938e+003,1.471021e+002,1.302966e+003,-8.029740e+001,5.274000e-001,2.605660e-003,3.688687e-002,-2.015100e-004,9.925605e+002,1.081409e+003,2.771556e+001,6.591361e+002,4.303222e+002
7.000000e+000,9.000000e+000,2.360555e+004,7.404731e+002,5.477617e+003,-8.456031e+003,1.272542e+002,1.696315e+003,-8.216237e+001,5.274000e-001,-4.235800e-004,1.610830e-002,1.073200e-004,7.701653e+002,7.427458e+002,2.647990e+001,7.226056e+002,3.909514e+002
9.000000e+000,9.000000e+000,2.583853e+004,1.702932e+003,6.036631e+003,-1.166270e+004,3.721385e+002,-1.607801e+003,-2.362139e+002,5.274000e-001,4.815550e-003,9.421990e-002,5.344800e-004,1.146133e+003,9.736336e+002,2.963808e+001,7.081517e+002,4.135356e+002
9.000000e+000,9.000000e+000,2.530556e+004,8.655900e+002,5.741585e+003,-1.299832e+004,2.669215e+002,1.525735e+003,-1.112042e+002,6.588000e-001,2.578310e-003,4.704089e-002,-1.117200e-004,7.575833e+002,1.150958e+003,2.957822e+001,7.840858e+002,4.231320e+002
9.000000e+000,9.000000e+000,2.537204e+004,7.192181e+002,4.955954e+003,-7.391928e+003,9.417517e+001,1.854104e+003,-7.627393e+001,6.588000e-001,-3.781600e-004,2.570098e-002,-1.469000e-004,8.424402e+002,7.879938e+002,2.770571e+001,7.303578e+002,4.220453e+002
9.000000e+000,9.000000e+000,2.374596e+004,1.217891e+003,5.481331e+003,-1.146975e+004,3.652624e+002,1.420501e+003,-1.781605e+002,5.274000e-001,3.076300e-004,4.728259e-002,5.080400e-004,9.279346e+002,8.642993e+002,2.794258e+001,6.778738e+002,4.110797e+002
6.000000e+000,9.000000e+000,2.397298e+004,7.448741e+002,4.907576e+003,-7.451989e+003,1.083384e+002,1.585331e+003,-8.221046e+001,5.274000e-001,2.588860e-003,4.119134e-002,9.979000e-005,1.033807e+003,1.081634e+003,2.690988e+001,7.397470e+002,4.234262e+002
9.000000e+000,9.000000e+000,2.481321e+004,7.233369e+002,4.877805e+003,-7.352110e+003,9.578705e+001,-1.651337e+003,-8.029740e+001,6.588000e-001,-3.295500e-004,1.518417e-002,-2.085800e-004,7.918380e+002,1.038465e+003,2.856849e+001,7.114216e+002,4.159314e+002
9.000000e+000,9.000000e+000,2.543055e+004,8.265406e+002,5.300397e+003,-9.111876e+003,1.342466e+002,1.291204e+003,-9.870985e+001,4.031000e-001,-6.563700e-004,1.580830e-002,-1.823400e-004,8.891297e+002,8.764399e+002,2.765000e+001,6.829890e+002,4.249335e+002
9.000000e+000,9.000000e+000,2.529691e+004,9.454059e+002,5.263310e+003,-9.310058e+003,2.332063e+002,1.366272e+003,-1.297361e+002,6.588000e-001,1.858050e-003,2.496325e-002,-1.342500e-004,1.150958e+003,7.239269e+002,2.919799e+001,6.843090e+002,4.092233e+002
9.000000e+000,9.000000e+000,2.417962e+004,9.257405e+002,5.464310e+003,-9.263646e+003,1.616710e+002,1.670074e+003,-1.386753e+002,6.952000e-001,2.056900e-003,4.106401e-002,2.336800e-004,1.050949e+003,9.233255e+002,2.606450e+001,7.291724e+002,4.205544e+002
9.000000e+000,9.000000e+000,2.456825e+004,9.208255e+002,5.824095e+003,-1.297175e+004,2.647669e+002,-1.688765e+003,-1.800448e+002,4.472000e-001,-4.887300e-004,2.624473e-002,-1.441500e-004,9.362801e+002,9.946787e+002,2.716253e+001,6.357526e+002,4.269013e+002
9.000000e+000,9.000000e+000,2.403769e+004,9.198106e+002,4.989607e+003,-9.156873e+003,2.154872e+002,-1.527638e+003,-1.075299e+002,4.031000e-001,-5.690200e-004,6.741700e-004,-7.933700e-004,7.852577e+002,7.339689e+002,2.599888e+001,7.470698e+002,4.212566e+002
9.000000e+000,9.000000e+000,2.574373e+004,8.284861e+002,4.962208e+003,-7.471595e+003,1.792843e+002,1.541939e+003,-1.041077e+002,6.588000e-001,-1.098920e-003,1.466740e-002,9.101000e-005,8.612298e+002,9.495093e+002,2.876581e+001,6.237542e+002,4.212566e+002
9.000000e+000,9.000000e+000,2.369644e+004,8.385806e+002,5.350222e+003,-9.096245e+003,1.418984e+002,-1.459224e+003,-9.327017e+001,5.274000e-001,8.521400e-004,9.444022e-002,4.379800e-004,8.695949e+002,9.869020e+002,2.691604e+001,7.547052e+002,4.099963e+002
9.000000e+000,9.000000e+000,2.530912e+004,1.814196e+003,6.377306e+003,-1.343246e+004,4.909889e+002,-1.485791e+003,-2.527634e+002,4.472000e-001,1.185990e-003,9.230263e-002,8.091000e-004,9.222664e+002,9.003779e+002,2.831488e+001,6.413436e+002,3.914708e+002
9.000000e+000,9.000000e+000,2.428778e+004,1.281726e+003,5.525356e+003,-1.032858e+004,2.351804e+002,-1.489005e+003,-1.772557e+002,6.588000e-001,1.324190e-003,3.683726e-002,1.547600e-004,9.556090e+002,7.524446e+002,2.721054e+001,6.331640e+002,4.318243e+002
9.000000e+000,9.000000e+000,2.525453e+004,1.222389e+003,5.884951e+003,-1.101171e+004,3.763626e+002,1.567434e+003,-1.698815e+002,6.588000e-001,-6.393900e-004,2.165466e-002,1.279200e-004,6.944187e+002,7.289774e+002,2.877952e+001,7.811479e+002,4.046721e+002
